time,open,high,low,close,tick_volume,spread,real_volume
2025-09-26 06:51:00,9385.04,9385.48,9383.02,9383.77,60,26,0
2025-09-26 06:52:00,9383.86,9385.47,9383.83,9385.02,58,26,0
2025-09-26 06:53:00,9385.32,9386.25,9384.12,9384.19,58,26,0
2025-09-26 06:54:00,9383.96,9384.25,9382.58,9382.58,58,26,0
2025-09-26 06:55:00,9382.83,9384.11,9382.52,9383.8,58,26,0
2025-09-26 06:56:00,9383.71,9384.69,9383.26,9384.34,60,26,0
2025-09-26 06:57:00,9384.26,9384.43,9381.01,9381.25,59,26,0
2025-09-26 06:58:00,9381.27,9382.35,9380.96,9381.02,58,26,0
2025-09-26 06:59:00,9381.12,9381.64,9379.83,9380.13,59,26,0
2025-09-26 07:00:00,9380.19,9381.93,9379.88,9379.88,60,26,0
2025-09-26 07:01:00,9379.73,9381.26,9379.73,9380.67,58,26,0
2025-09-26 07:02:00,9380.65,9382.33,9380.19,9382.33,58,26,0
2025-09-26 07:03:00,9382.13,9383.04,9381.76,9382.0,60,26,0
2025-09-26 07:04:00,9382.21,9383.56,9381.67,9383.27,59,26,0
2025-09-26 07:05:00,9383.35,9384.1,9382.23,9383.86,57,26,0
2025-09-26 07:06:00,9384.02,9384.64,9383.16,9383.59,59,26,0
2025-09-26 07:07:00,9383.72,9387.14,9383.14,9385.97,58,26,0
2025-09-26 07:08:00,9386.16,9386.16,9382.76,9382.87,57,26,0
2025-09-26 07:09:00,9382.89,9384.28,9382.08,9384.2,59,26,0
2025-09-26 07:10:00,9384.16,9385.57,9384.1,9384.94,60,26,0
2025-09-26 07:11:00,9385.15,9386.41,9385.02,9386.41,56,26,0
2025-09-26 07:12:00,9386.1,9386.53,9383.77,9384.07,60,26,0
2025-09-26 07:13:00,9384.22,9387.1,9384.01,9385.14,60,26,0
2025-09-26 07:14:00,9385.15,9385.34,9384.04,9384.54,60,26,0
2025-09-26 07:15:00,9384.51,9385.06,9383.49,9383.73,59,26,0
2025-09-26 07:16:00,9384.04,9384.11,9381.69,9382.62,59,26,0
2025-09-26 07:17:00,9382.42,9382.49,9379.66,9380.58,60,26,0
2025-09-26 07:18:00,9380.61,9383.1,9380.61,9383.02,56,26,0
2025-09-26 07:19:00,9382.88,9384.13,9382.84,9383.9,58,26,0
2025-09-26 07:20:00,9383.9,9385.63,9383.55,9385.59,57,26,0
2025-09-26 07:21:00,9385.84,9385.84,9384.63,9384.7,59,26,0
2025-09-26 07:22:00,9384.29,9384.44,9383.01,9383.01,59,26,0
2025-09-26 07:23:00,9383.18,9383.77,9382.66,9383.21,56,26,0
2025-09-26 07:24:00,9383.23,9384.67,9382.68,9384.63,58,26,0
2025-09-26 07:25:00,9384.54,9386.63,9384.54,9386.63,57,26,0
2025-09-26 07:26:00,9386.78,9386.82,9385.51,9385.52,59,26,0
2025-09-26 07:27:00,9385.37,9386.05,9384.33,9385.36,59,26,0
2025-09-26 07:28:00,9385.58,9386.31,9384.98,9386.18,59,26,0
2025-09-26 07:29:00,9386.13,9386.2,9383.95,9383.95,60,26,0
2025-09-26 07:30:00,9384.1,9385.11,9383.37,9385.11,59,26,0
2025-09-26 07:31:00,9385.14,9387.25,9385.14,9386.97,58,26,0
2025-09-26 07:32:00,9387.19,9388.12,9386.43,9386.93,58,26,0
2025-09-26 07:33:00,9387.06,9387.34,9383.51,9383.51,59,26,0
2025-09-26 07:34:00,9383.68,9383.68,9382.04,9382.48,59,26,0
2025-09-26 07:35:00,9382.54,9384.56,9381.93,9384.07,59,26,0
2025-09-26 07:36:00,9383.84,9385.04,9382.82,9383.51,59,26,0
2025-09-26 07:37:00,9383.38,9385.09,9383.15,9384.44,59,26,0
2025-09-26 07:38:00,9384.54,9385.34,9384.49,9385.19,57,26,0
2025-09-26 07:39:00,9385.11,9386.92,9384.74,9386.11,60,26,0
2025-09-26 07:40:00,9386.54,9389.01,9386.5,9388.73,58,26,0
2025-09-26 07:41:00,9388.75,9388.92,9387.44,9387.88,60,26,0
2025-09-26 07:42:00,9388.14,9389.01,9387.62,9388.42,59,26,0
2025-09-26 07:43:00,9388.31,9388.48,9385.42,9385.42,59,26,0
2025-09-26 07:44:00,9385.32,9387.03,9385.31,9385.31,59,26,0
2025-09-26 07:45:00,9385.22,9385.64,9384.24,9384.24,58,26,0
2025-09-26 07:46:00,9384.04,9385.22,9383.57,9385.01,58,26,0
2025-09-26 07:47:00,9385.11,9385.19,9384.05,9384.99,58,26,0
2025-09-26 07:48:00,9385.1,9386.95,9385.07,9386.95,58,26,0
2025-09-26 07:49:00,9386.9,9387.65,9385.98,9387.64,60,26,0
2025-09-26 07:50:00,9387.34,9388.38,9385.68,9386.41,60,26,0
2025-09-26 07:51:00,9386.26,9387.85,9385.65,9387.24,59,26,0
2025-09-26 07:52:00,9386.79,9386.92,9385.75,9386.63,59,26,0
2025-09-26 07:53:00,9386.56,9387.76,9386.44,9387.71,60,26,0
2025-09-26 07:54:00,9387.72,9388.3,9386.61,9388.3,59,26,0
2025-09-26 07:55:00,9388.52,9388.52,9386.78,9386.94,58,26,0
2025-09-26 07:56:00,9386.7,9387.13,9383.76,9383.86,58,26,0
2025-09-26 07:57:00,9383.88,9384.92,9383.2,9384.36,58,26,0
2025-09-26 07:58:00,9384.37,9384.4,9382.16,9383.14,59,26,0
2025-09-26 07:59:00,9382.95,9384.37,9381.72,9384.32,59,26,0
2025-09-26 08:00:00,9384.46,9385.04,9383.12,9383.64,60,26,0
2025-09-26 08:01:00,9383.89,9384.53,9383.31,9383.76,58,26,0
2025-09-26 08:02:00,9383.78,9383.91,9382.16,9383.26,58,26,0
2025-09-26 08:03:00,9383.5,9383.73,9381.42,9382.9,59,26,0
2025-09-26 08:04:00,9383.07,9384.41,9383.02,9384.41,59,26,0
2025-09-26 08:05:00,9384.02,9384.02,9382.54,9382.69,59,26,0
2025-09-26 08:06:00,9382.65,9384.12,9381.71,9383.55,60,26,0
2025-09-26 08:07:00,9383.71,9385.1,9383.56,9383.79,56,26,0
2025-09-26 08:08:00,9383.57,9383.57,9381.94,9382.36,58,26,0
2025-09-26 08:09:00,9382.55,9383.66,9381.91,9381.91,56,26,0
2025-09-26 08:10:00,9381.75,9383.55,9381.75,9382.64,58,26,0
2025-09-26 08:11:00,9382.36,9382.97,9382.14,9382.51,58,26,0
2025-09-26 08:12:00,9382.15,9383.86,9382.12,9383.72,59,26,0
2025-09-26 08:13:00,9383.86,9385.39,9383.65,9384.62,57,26,0
2025-09-26 08:14:00,9384.54,9384.54,9382.9,9383.41,57,26,0
2025-09-26 08:15:00,9383.27,9384.57,9382.03,9382.03,58,26,0
2025-09-26 08:16:00,9381.82,9384.45,9381.75,9383.9,58,26,0
2025-09-26 08:17:00,9384.17,9385.18,9382.74,9382.98,59,26,0
2025-09-26 08:18:00,9382.96,9385.67,9382.96,9385.53,60,26,0
2025-09-26 08:19:00,9385.82,9387.12,9385.09,9387.08,57,26,0
2025-09-26 08:20:00,9387.28,9387.28,9385.88,9386.12,58,26,0
2025-09-26 08:21:00,9386.03,9387.48,9385.84,9386.31,60,26,0
2025-09-26 08:22:00,9386.11,9386.98,9385.16,9386.85,59,26,0
2025-09-26 08:23:00,9387.13,9387.76,9386.2,9386.2,60,26,0
2025-09-26 08:24:00,9386.31,9386.43,9383.36,9383.56,57,26,0
2025-09-26 08:25:00,9383.41,9384.83,9383.02,9384.16,58,26,0
2025-09-26 08:26:00,9384.2,9385.23,9383.25,9384.44,59,26,0
2025-09-26 08:27:00,9384.65,9384.65,9382.98,9383.54,58,26,0
2025-09-26 08:28:00,9383.51,9383.8,9382.23,9383.1,58,26,0
2025-09-26 08:29:00,9382.99,9384.34,9382.66,9383.76,58,26,0
2025-09-26 08:30:00,9383.65,9384.68,9383.03,9384.68,58,26,0
2025-09-26 08:31:00,9384.23,9384.52,9382.7,9382.94,60,26,0
2025-09-26 08:32:00,9383.01,9383.02,9381.68,9381.84,58,26,0
2025-09-26 08:33:00,9381.8,9383.14,9381.54,9382.83,59,26,0
2025-09-26 08:34:00,9382.68,9383.1,9381.93,9382.92,59,26,0
2025-09-26 08:35:00,9383.09,9384.02,9382.65,9384.02,58,26,0
2025-09-26 08:36:00,9384.32,9387.31,9384.09,9386.39,60,26,0
2025-09-26 08:37:00,9386.37,9386.81,9385.7,9385.78,58,26,0
2025-09-26 08:38:00,9385.93,9386.56,9385.68,9386.26,59,26,0
2025-09-26 08:39:00,9386.16,9387.38,9385.22,9385.22,57,26,0
2025-09-26 08:40:00,9385.22,9386.27,9384.52,9384.52,57,26,0
2025-09-26 08:41:00,9384.64,9384.64,9383.28,9384.07,57,26,0
2025-09-26 08:42:00,9383.96,9384.4,9382.9,9383.12,59,26,0
2025-09-26 08:43:00,9382.94,9383.43,9381.21,9382.17,58,26,0
2025-09-26 08:44:00,9382.05,9382.31,9380.6,9380.79,59,26,0
2025-09-26 08:45:00,9380.65,9383.28,9380.38,9383.21,60,26,0
2025-09-26 08:46:00,9383.06,9383.69,9382.43,9382.91,60,26,0
2025-09-26 08:47:00,9382.91,9384.56,9382.44,9382.44,59,26,0
2025-09-26 08:48:00,9382.59,9385.16,9382.46,9384.4,58,26,0
2025-09-26 08:49:00,9384.16,9386.06,9384.12,9385.18,55,26,0
2025-09-26 08:50:00,9385.19,9386.15,9385.11,9385.87,60,26,0
2025-09-26 08:51:00,9385.59,9385.59,9383.5,9383.5,59,26,0
2025-09-26 08:52:00,9383.5,9383.55,9382.55,9382.66,60,26,0
2025-09-26 08:53:00,9382.71,9383.21,9382.07,9383.04,60,26,0
2025-09-26 08:54:00,9383.02,9384.39,9382.89,9384.39,58,26,0
2025-09-26 08:55:00,9384.32,9385.65,9384.17,9385.65,58,26,0
2025-09-26 08:56:00,9385.83,9386.27,9385.13,9386.01,57,26,0
2025-09-26 08:57:00,9386.21,9387.05,9386.01,9386.29,60,26,0
2025-09-26 08:58:00,9386.23,9386.6,9385.11,9385.23,57,26,0
2025-09-26 08:59:00,9385.33,9386.12,9384.67,9385.19,58,26,0
2025-09-26 09:00:00,9384.87,9385.07,9384.32,9384.93,60,26,0
2025-09-26 09:01:00,9384.99,9385.38,9383.46,9383.52,60,26,0
2025-09-26 09:02:00,9383.65,9383.68,9382.32,9382.98,57,26,0
2025-09-26 09:03:00,9383.19,9384.86,9382.91,9384.86,58,26,0
2025-09-26 09:04:00,9384.89,9384.89,9382.74,9383.12,59,26,0
2025-09-26 09:05:00,9383.13,9384.79,9383.08,9384.79,57,26,0
2025-09-26 09:06:00,9384.94,9385.51,9384.24,9384.9,59,26,0
2025-09-26 09:07:00,9384.89,9386.0,9382.75,9382.86,59,26,0
2025-09-26 09:08:00,9382.77,9383.46,9381.36,9381.36,60,26,0
2025-09-26 09:09:00,9381.41,9382.57,9381.4,9382.17,58,26,0
2025-09-26 09:10:00,9382.34,9383.81,9381.91,9382.4,58,26,0
2025-09-26 09:11:00,9382.41,9383.45,9382.06,9383.3,60,26,0
2025-09-26 09:12:00,9383.74,9384.41,9382.56,9382.69,57,26,0
2025-09-26 09:13:00,9382.43,9382.68,9381.75,9382.37,59,26,0
2025-09-26 09:14:00,9382.25,9382.34,9381.34,9382.13,59,26,0
2025-09-26 09:15:00,9382.08,9382.93,9381.02,9381.1,58,26,0
2025-09-26 09:16:00,9381.01,9381.89,9380.36,9381.79,58,26,0
2025-09-26 09:17:00,9381.89,9382.48,9380.94,9382.02,58,26,0
2025-09-26 09:18:00,9381.92,9385.05,9381.18,9385.05,60,26,0
2025-09-26 09:19:00,9384.75,9387.09,9384.47,9386.98,56,26,0
2025-09-26 09:20:00,9387.04,9388.18,9386.9,9387.44,60,26,0
2025-09-26 09:21:00,9387.58,9388.09,9386.31,9387.5,60,26,0
2025-09-26 09:22:00,9387.56,9388.18,9384.94,9386.26,58,26,0
2025-09-26 09:23:00,9386.21,9386.55,9385.03,9385.63,59,26,0
2025-09-26 09:24:00,9385.67,9387.24,9385.5,9387.1,59,26,0
2025-09-26 09:25:00,9386.9,9387.07,9385.31,9385.8,59,26,0
2025-09-26 09:26:00,9385.88,9386.75,9385.14,9385.18,58,26,0
2025-09-26 09:27:00,9385.21,9386.57,9384.81,9385.04,59,26,0
2025-09-26 09:28:00,9385.12,9385.56,9384.07,9384.83,60,26,0
2025-09-26 09:29:00,9384.79,9386.62,9384.3,9385.13,58,26,0
2025-09-26 09:30:00,9384.84,9386.88,9384.44,9385.38,59,26,0
2025-09-26 09:31:00,9385.39,9385.62,9384.4,9385.31,59,26,0
2025-09-26 09:32:00,9385.28,9387.89,9385.28,9387.56,58,26,0
2025-09-26 09:33:00,9387.42,9388.31,9387.24,9387.24,58,26,0
2025-09-26 09:34:00,9387.19,9387.19,9384.93,9385.76,59,26,0
2025-09-26 09:35:00,9385.58,9385.77,9384.09,9384.72,60,26,0
2025-09-26 09:36:00,9384.99,9385.27,9382.91,9383.5,60,26,0
2025-09-26 09:37:00,9383.6,9384.3,9382.03,9384.27,59,26,0
2025-09-26 09:38:00,9384.11,9384.7,9382.08,9384.51,60,26,0
2025-09-26 09:39:00,9384.55,9386.42,9384.4,9386.05,57,26,0
2025-09-26 09:40:00,9386.04,9387.36,9386.04,9386.79,59,26,0
2025-09-26 09:41:00,9386.66,9387.93,9386.33,9387.93,59,26,0
2025-09-26 09:42:00,9387.84,9388.09,9386.4,9387.35,58,26,0
2025-09-26 09:43:00,9387.47,9388.49,9387.47,9387.97,58,26,0
2025-09-26 09:44:00,9388.18,9388.43,9387.22,9387.48,59,26,0
2025-09-26 09:45:00,9387.47,9387.74,9386.82,9386.95,57,26,0
2025-09-26 09:46:00,9387.1,9387.1,9385.36,9385.52,57,26,0
2025-09-26 09:47:00,9385.51,9386.89,9384.91,9385.07,57,26,0
2025-09-26 09:48:00,9384.98,9385.35,9384.35,9385.29,60,26,0
2025-09-26 09:49:00,9385.19,9387.09,9385.19,9386.61,56,26,0
2025-09-26 09:50:00,9386.5,9388.73,9386.03,9388.5,58,26,0
2025-09-26 09:51:00,9388.62,9388.88,9388.05,9388.6,60,26,0
2025-09-26 09:52:00,9388.64,9389.0,9387.7,9388.21,58,26,0
2025-09-26 09:53:00,9388.04,9389.15,9387.79,9388.09,57,26,0
2025-09-26 09:54:00,9388.21,9388.77,9387.28,9387.83,59,26,0
2025-09-26 09:55:00,9387.93,9387.93,9385.9,9386.7,57,26,0
2025-09-26 09:56:00,9386.42,9386.42,9384.55,9385.24,58,26,0
2025-09-26 09:57:00,9385.45,9386.47,9384.29,9385.84,60,26,0
2025-09-26 09:58:00,9385.74,9388.8,9385.51,9388.8,58,26,0
2025-09-26 09:59:00,9388.8,9390.3,9388.34,9389.57,58,26,0
2025-09-26 10:00:00,9389.62,9391.05,9389.36,9390.96,59,26,0
2025-09-26 10:01:00,9390.75,9390.98,9389.8,9389.84,58,26,0
2025-09-26 10:02:00,9389.77,9390.01,9388.23,9388.37,60,26,0
2025-09-26 10:03:00,9388.32,9389.51,9388.32,9389.01,60,26,0
2025-09-26 10:04:00,9388.93,9391.35,9388.51,9391.35,58,26,0
2025-09-26 10:05:00,9391.29,9391.71,9389.76,9390.23,60,26,0
2025-09-26 10:06:00,9390.24,9392.05,9389.78,9391.71,57,26,0
2025-09-26 10:07:00,9391.58,9391.62,9388.42,9388.49,59,26,0
2025-09-26 10:08:00,9388.63,9389.96,9387.86,9389.56,59,26,0
2025-09-26 10:09:00,9389.72,9389.72,9387.62,9387.69,58,26,0
2025-09-26 10:10:00,9387.7,9389.36,9387.45,9389.36,58,26,0
2025-09-26 10:11:00,9389.57,9390.99,9389.27,9390.43,58,26,0
2025-09-26 10:12:00,9390.14,9391.28,9389.81,9390.64,58,26,0
2025-09-26 10:13:00,9390.63,9391.47,9390.14,9390.35,58,26,0
2025-09-26 10:14:00,9390.2,9391.92,9390.03,9391.53,57,26,0
2025-09-26 10:15:00,9391.58,9392.0,9390.96,9391.66,60,26,0
2025-09-26 10:16:00,9391.79,9392.26,9391.15,9391.27,60,26,0
2025-09-26 10:17:00,9391.32,9392.4,9390.04,9390.28,60,26,0
2025-09-26 10:18:00,9390.14,9390.52,9388.91,9388.94,58,26,0
2025-09-26 10:19:00,9389.15,9389.38,9387.88,9388.54,59,26,0
2025-09-26 10:20:00,9388.36,9388.43,9386.98,9387.29,56,26,0
2025-09-26 10:21:00,9387.53,9387.92,9386.12,9386.35,59,26,0
2025-09-26 10:22:00,9386.39,9386.82,9384.71,9384.94,58,26,0
2025-09-26 10:23:00,9384.49,9384.49,9381.96,9382.34,58,26,0
2025-09-26 10:24:00,9382.27,9382.3,9380.53,9380.66,57,26,0
2025-09-26 10:25:00,9380.87,9381.84,9380.11,9380.11,57,26,0
2025-09-26 10:26:00,9380.29,9381.38,9379.53,9380.05,57,26,0
2025-09-26 10:27:00,9379.78,9380.4,9379.12,9380.4,58,26,0
2025-09-26 10:28:00,9380.36,9381.39,9379.76,9379.76,59,26,0
2025-09-26 10:29:00,9379.74,9380.96,9379.05,9380.96,58,26,0
2025-09-26 10:30:00,9380.99,9381.58,9380.09,9380.31,59,26,0
2025-09-26 10:31:00,9380.33,9381.43,9379.65,9381.26,58,26,0
2025-09-26 10:32:00,9381.18,9384.23,9381.04,9383.97,59,26,0
2025-09-26 10:33:00,9383.84,9386.83,9383.84,9386.83,59,26,0
2025-09-26 10:34:00,9386.77,9388.19,9386.74,9387.71,57,26,0
2025-09-26 10:35:00,9387.72,9387.88,9385.94,9385.94,59,26,0
2025-09-26 10:36:00,9386.09,9386.79,9384.54,9384.54,60,26,0
2025-09-26 10:37:00,9384.51,9384.51,9382.28,9382.28,59,26,0
2025-09-26 10:38:00,9382.53,9382.79,9381.7,9382.16,60,26,0
2025-09-26 10:39:00,9382.29,9382.29,9381.37,9381.51,60,26,0
2025-09-26 10:40:00,9381.48,9382.4,9379.89,9380.61,60,26,0
2025-09-26 10:41:00,9380.5,9380.5,9378.74,9379.66,57,26,0
2025-09-26 10:42:00,9379.77,9380.48,9378.96,9379.47,59,26,0
2025-09-26 10:43:00,9379.27,9379.44,9376.46,9376.46,57,26,0
2025-09-26 10:44:00,9376.57,9378.22,9376.47,9377.44,55,26,0
2025-09-26 10:45:00,9377.41,9378.47,9376.64,9376.83,58,26,0
2025-09-26 10:46:00,9376.97,9376.97,9374.57,9374.99,56,26,0
2025-09-26 10:47:00,9374.99,9376.25,9374.54,9375.51,55,26,0
2025-09-26 10:48:00,9375.35,9375.55,9373.51,9375.35,57,26,0
2025-09-26 10:49:00,9375.36,9376.42,9375.28,9376.19,60,26,0
2025-09-26 10:50:00,9376.05,9376.86,9375.04,9376.8,58,26,0
2025-09-26 10:51:00,9376.71,9378.56,9376.71,9378.3,56,26,0
2025-09-26 10:52:00,9378.35,9378.53,9375.99,9376.08,60,26,0
2025-09-26 10:53:00,9376.02,9376.81,9375.02,9375.98,60,26,0
2025-09-26 10:54:00,9376.17,9377.72,9376.17,9377.68,60,26,0
2025-09-26 10:55:00,9377.39,9377.39,9375.05,9375.39,60,26,0
2025-09-26 10:56:00,9375.17,9376.21,9374.82,9375.73,60,26,0
2025-09-26 10:57:00,9375.52,9377.9,9375.05,9377.57,59,26,0
2025-09-26 10:58:00,9377.69,9378.0,9373.92,9373.92,59,26,0
2025-09-26 10:59:00,9374.13,9376.41,9374.13,9376.14,59,26,0
2025-09-26 11:00:00,9375.94,9377.32,9375.81,9376.38,60,26,0
2025-09-26 11:01:00,9376.61,9380.53,9376.38,9380.34,58,26,0
2025-09-26 11:02:00,9380.47,9380.47,9378.09,9378.09,60,26,0
2025-09-26 11:03:00,9378.1,9378.1,9376.31,9376.97,60,26,0
2025-09-26 11:04:00,9377.16,9378.46,9376.85,9378.38,59,26,0
2025-09-26 11:05:00,9378.43,9380.4,9378.35,9379.9,60,26,0
2025-09-26 11:06:00,9379.78,9379.82,9379.03,9379.7,57,26,0
2025-09-26 11:07:00,9379.64,9381.59,9379.25,9379.25,57,26,0
2025-09-26 11:08:00,9378.93,9379.16,9374.12,9374.12,60,26,0
2025-09-26 11:09:00,9374.25,9374.25,9371.39,9372.21,59,26,0
2025-09-26 11:10:00,9372.12,9373.18,9371.71,9372.84,59,26,0
2025-09-26 11:11:00,9372.98,9373.96,9372.47,9373.35,60,26,0
2025-09-26 11:12:00,9373.18,9373.9,9372.61,9373.62,59,26,0
2025-09-26 11:13:00,9373.88,9374.89,9372.88,9373.69,59,26,0
2025-09-26 11:14:00,9373.49,9374.3,9373.25,9374.23,59,26,0
2025-09-26 11:15:00,9374.22,9375.02,9373.67,9373.95,57,26,0
2025-09-26 11:16:00,9373.77,9373.84,9371.36,9371.36,56,26,0
2025-09-26 11:17:00,9371.54,9372.07,9371.42,9371.54,57,26,0
2025-09-26 11:18:00,9371.5,9372.39,9371.22,9371.76,59,26,0
2025-09-26 11:19:00,9371.72,9372.23,9370.41,9372.23,58,26,0
2025-09-26 11:20:00,9372.2,9372.37,9371.02,9371.05,58,26,0
2025-09-26 11:21:00,9370.94,9372.08,9370.94,9371.35,58,26,0
2025-09-26 11:22:00,9371.65,9374.41,9371.65,9373.83,58,26,0
2025-09-26 11:23:00,9374.06,9375.2,9373.63,9374.34,58,26,0
2025-09-26 11:24:00,9374.55,9375.14,9373.91,9374.97,59,26,0
2025-09-26 11:25:00,9374.87,9376.23,9374.68,9375.8,59,26,0
2025-09-26 11:26:00,9375.94,9378.9,9375.8,9378.81,60,26,0
2025-09-26 11:27:00,9378.58,9378.94,9377.53,9377.98,60,26,0
2025-09-26 11:28:00,9377.94,9379.03,9377.46,9379.03,58,26,0
2025-09-26 11:29:00,9378.73,9379.1,9377.51,9378.97,59,26,0
2025-09-26 11:30:00,9379.21,9379.21,9375.99,9376.55,59,26,0
2025-09-26 11:31:00,9376.66,9376.76,9372.6,9373.03,60,26,0
2025-09-26 11:32:00,9373.25,9373.92,9372.64,9373.73,58,26,0
